"","RackNo","RackPos","Replicate_1","Replicate_2","mean","sd","CATNUM","mol weight Structure","Name","SecName","Class","Enzyme","Action","Selectivity","Description"
"96",3,"D06",7.30830752029042,8.76699197124098,8.0376497457657,1.03144566687851,"B-003",408.58818,"Chloroethylclonidine dihydrochloride","CEC dihydrochloride","Adrenoceptor",NA,"Antagonist","alpha1B","Irreversible alpha1B-adrenoceptor alkylating agent"
"97",3,"G03",8.8072204313472,7.07969404315297,7.94345723725008,1.22154562377084,"B 5016",403.01235,"Bepridil hydrochloride",NA,"Ca2+ Channel",NA,"Blocker",NA,"Non-selective Ca2+ channel blocker which stimulates the binding of 1,4-dihydropyridine-based drugs to Ca2+ channels; anti-anginal"
"98",2,"G06",7.58192649212453,8.20787230028226,7.89489939620339,0.442610525603623,"A-022",392.43675,"1,3-Dipropyl-8-p-sulfophenylxanthine",NA,"Adenosine",NA,"Antagonist","A1 > A2","Adenosine receptor antagonist with slight selectivity for A1 over A2"
"99",13,"B06",8.40451976310743,6.83331705957687,7.61891841134215,1.1110080862851,"P 9297",713.71774,"Paromomycin sulfate",NA,"Antibiotic",NA,NA,"Protein synthesis","Oligosacchiride-type antibiotic; interferes with protein synthesis"
"100",12,"B03",6.54419019402557,8.53587306316499,7.54003162859528,1.40833246274157,"N-170",362.23361,"NS-1619","1,3-Dihydro-1-[2-hydroxy-5-(trifluoromethyl)phenyl]-5-(trifluoromethyl)-2H-benzimidazol-2-one","K+ Channel",NA,"Activator","Ca2+ activated","Selective large conductance Ca2+-activated K+-channel activator"
"101",15,"H08",9.25880461170265,5.79947883540503,7.52914172355384,2.44611271475347,"T 4512",304.25869,"(±)-Taxifolin","Dihydroquercetin","Cell Stress",NA,"Inhibitor","Antioxidant","Flavonoid, antioxidant"
"102",12,"B09",6.34134534741423,8.47240191943556,7.4068736334249,1.50688455316844,"P 4015",235.33133,"1-Phenyl-3-(2-thiazolyl)-2-thiourea",NA,"Dopamine","Enzyme","Inhibitor","beta-Hydroxylase","Dopamine beta-hydroxylase inhibitor"
"103",9,"E02",6.88670474892821,7.82384994313484,7.35527734603152,0.662661721779897,"I 3766",256.26049,"Isoliquiritigenin","2',4,4'-Trihydroxychalcone","Cyclic Nucleotides","Enzyme","Activator","Guanylyl cyclase","Soluble guanylyl cyclase activator and aldose reductase inhibitor"
"104",12,"H05",7.15760782005337,7.38482173330789,7.27121477668063,0.160664498842206,"O-100",322.19128,"Oxotremorine methiodide","N,N,N-Trimethyl-4-(2-oxo-1-pyrrolidinyl)-2-butyn-1-ammonium iodide","Cholinergic",NA,"Agonist","Muscarinic","Nonselective muscarinic acetylcholine receptor agonist"
"105",12,"C03",6.39502415507209,8.10901213937548,7.25201814722379,1.21197252657319,"N-176",723.70358,"Naloxonazine dihydrochloride","Bis(5-alpha-4,5-epoxy-3,14,-dihydroxy-17-[2-propenyl]morphinan-6-ylidene)hydrazone","Opioid",NA,"Antagonist","mu1","Potent mu1 opioid receptor antagonist"
"106",11,"C06",5.88132706945624,8.60285693159679,7.24209200052652,1.92441222072127,"M-226",507.43988,"p-MPPF dihydrochloride","4-Fluoro-N-(2-[4-(2-methoxyphenyl)1-piperazinyl]ethyl)-N-(2-pyridinyl)benzamide dihydrochloride","Serotonin",NA,"Antagonist","5-HT1A","Selective 5-HT1A serotonin receptor antagonist"
"107",5,"E02",5.68342820558925,8.78096723938626,7.23219772248775,2.1902908557879,"C-008",287.14256,"(+)-cis-Dioxolane iodide","L(+)-cis-2-Methyl-4-trimethylammoniummethyl-1,3-dioxolane iodide","Cholinergic",NA,"Agonist","Muscarinic","High affinity muscarinic acetylcholine receptor agonist"
"108",11,"F04",6.31512281695353,8.0104559051296,7.16278936104157,1.19878152301922,"M-129",211.21941,"L-alpha-Methyl DOPA","MK-351; Methyldopa","Biochemistry","Enzyme","Inhibitor","Aromatic amino acid decarboxylase","L-aromatic amino acid decarboxylase inhibitor; antihypertensive"
"109",7,"A02",9.43643648101133,4.81666041159811,7.12654844630472,3.26667498624543,"S 3567",359.7282,"SB 415286","3-[(3-Chloro-4-hydroxyphenyl)amino]-4-(2-nitrophenyl)-1H-pyrrol-2,5-dione","Phosphorylation","Enzyme","Inhibitor","GSK-3","Competitive glycogen synthase kinase-3 (GSK-3) inhibitor."
"110",5,"H11",5.35099743912207,8.66270260744927,7.00685002328567,2.34172918181471,"D 5891",318.20303,"1,1-Dimethyl-4-phenyl-piperazinium iodide","DMPP","Cholinergic",NA,"Agonist",NA,"Nicotinic acetylcholine receptor agonist"
"111",13,"F03",8.3184031069392,5.55351354853009,6.93595832773464,1.95507215598295,"P 7912",274.27583,"Phloretin","3-(4-Hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)-1-propanone","Ca2+ Channel",NA,"Blocker","L-Type","Blocks L-type Ca2+ channels"
"112",12,"C06",5.11427179940443,8.56981095822204,6.84204137881323,2.44343517185559,"P 0359",299.50109,"Palmitoylethanolamide","Palmidrol","Cannabinoid",NA,"Agonist","CB2","Endogenous CB2 cannabinoid receptor agonist"
"113",7,"C08",8.11452534602385,5.54849214167752,6.83150874385068,1.81445947954313,"F 7927",506.55724,"FSCPX","8-Cyclopentyl-N3-[3-(4-(fluorosulfonyl)benzoyloxy)propyl]-N1-propylxanthine","Adenosine",NA,"Antagonist","A1","Irreversible A1 adenosine receptor antagonist"
"114",6,"D11",5.91059702565292,7.65132346595851,6.78096024580572,1.2308794701308,"E 1896",325.8008,"Etazolate hydrochloride","SQ 20,009; 1-Ethyl-4-[(1-methylethylidene)hydrazino]-1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid ethyl ester hydrochloride","Adenosine","Enzyme","Inhibitor","Phosphodiesterase","Phosphodiesterase inhibitor"
"115",8,"G02",10.29357274888,3.16965070922333,6.73161172905165,5.03737358288551,"G-117",445.54444,"Glipizide",NA,"K+ Channel",NA,"Blocker","ATP-sensitive","ATP-dependent K+ channel blocker"
"116",2,"D06",9.92550455900313,3.45853138951537,6.69201797425925,4.57284058189626,"A 9950",219.24231,"Aniracetam",NA,"Glutamate",NA,"Agonist","AMPA","Increases ion conductance through AMPA glutamate receptors; reported to display
anti-amnesic acitivty"
"117",11,"A04",5.96697874510833,7.30570698246091,6.63634286378462,0.946623814797924,"M-108",337.37873,"(-)-MK-801 hydrogen maleate","(5S,10R)-(–)-5-Methyl-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5,10-imine","Glutamate",NA,"Antagonist","NMDA","Less active enantiomer of (+)-MK-801 hydrogen maleate; anticonvulsant; NMDA  glutamate receptor antagonist."
"118",16,"D10",5.99289026516994,7.17146552341057,6.58217789429026,0.833378557240635,"W-110",325.06391,"S-5-Iodowillardiine","(S)-alpha-Amino-3,4-dihydro-5-iodo-2,4-dioxo-1(2H)-pyrimidinepropanoic acid","Glutamate",NA,"Agonist","AMPA","Potent AMPA glutamate receptor agonist."
"119",1,"G04",8.12350571636037,4.98593195471692,6.55471883553865,2.21859968333107,"A 0966",212.20976,"4-Amino-1,8-naphthalimide",NA,"Apoptosis","Enzyme","Inhibitor","PARP","Poly(ADP-ribose) polymerase (PARP) inhibitor"
"120",11,"F08",5.78427414157542,7.24292329281414,6.51359871719478,1.0314207062129,"N 4779",300.31692,"5-Nitro-2-(3-phenylpropylamino)benzoic acid","NPPB","Cl- Channel",NA,"Blocker",NA,"Potent Cl- channel blocker"
"121",12,"F05",5.91139215436358,6.98187879912173,6.44663547674266,0.756948365678121,"S 3442",371.22569,"SB 216763","3-(2,4-Dichlorophenyl)-4-(1-methyl-1H-indol-3-yl)-1H-pyrrole-2,5-dione","Phosphorylation","Enzyme","Inhibitor","GSK-3","Potent, selective, cell permeable inhibitor of glycogen synthetase kinase-3 (GSK-3)."
"122",10,"E11",5.73565023618438,7.14531389847239,6.44048206732838,0.996782734796113,"M 7277",211.21941,"(±)-3-(3,4-dihydroxyphenyl)-2-methyl-DL-alanine","DL-alpha-Methyl-DOPA","Neurotransmission","Enzyme","Inhibitor","L-aromatic amino acid decarboxylase","L-aromatic amino acid decarboxylase inhibitor; antihypertensive"
"123",12,"C05",5.60917314556234,7.13691294513445,6.3730430453484,1.08027517216602,"O 8757",361.3762,"Ofloxacin","Ofloxacine; DL-8280; HOE-280","Antibiotic",NA,NA,"DNA Synthesis","Fluorinated quinolone antibacterial; interferes with DNA synthesis"
"124",12,"D08",5.62562315387762,7.0952951553878,6.36045915463271,1.03921503838785,"P 2278",256.26619,"1,3-Dimethyl-8-phenylxanthine","8-Phenyltheophylline","Adenosine",NA,"Antagonist","A1","Selective A1 adenosine receptor antagonist"
"125",5,"F02",7.0651698397621,5.58792563152386,6.32654773564298,1.04456939711381,"C-011",303.20716,"OXA-22 iodide","cis-2-Methyl-5-trimethylammoniummethyl-1,3-oxathiolane iodide","Cholinergic",NA,"Agonist","Muscarinic","Potent muscarinic acetylcholine receptor agonist"
"126",4,"F10",6.49814382418173,6.1419770616354,6.32006044290856,0.251847933029767,"C 8417",313.06687,"DSP-4 hydrochloride","N-(2-Chloroethyl)-N-ethyl-2-bromobenzylamine hydrochloride","Adrenoceptor",NA,"Neurotoxin",NA,"Adrenergic neurotoxin which induces acute and relatively selective degeneration of both central and peripheral noradrenergic terminals in the rat and mouse"
"127",10,"F07",6.85379937530724,5.62704752362447,6.24042344946585,0.867444553158043,"M 4008",302.24275,"Morin","2',3,4',5,7-Pentahydroxyflavone","Cell Stress",NA,"Inhibitor","Antioxidant","Flavonoid with anti-oxidant properties; oxyradical scavenger"
"128",11,"C04",5.08621935537235,7.3422324181473,6.21422588675982,1.5952421351336,"M-110",306.32111,"alpha-Methyl-5-hydroxytryptamine maleate","alpha-Methylserotonin maleate","Serotonin",NA,"Agonist","5-HT2","5-HT2 Serotonin receptor agonist"
"129",13,"F11",6.52666331000535,5.83783170111063,6.18224750555799,0.487077501745098,"Q-110",319.28018,"Quinelorane dihydrochloride","LY-163,502","Dopamine",NA,"Agonist","D2","D2 Dopamine receptor agonist; 2-aminopyridine analog of Quinpirole"
"130",11,"D05",5.65933228812484,6.69742946555883,6.17838087684184,0.734045553694183,"M-166",280.67073,"MDL 26,630 trihydrochloride","1,5-(Diethylamino)piperidine trihydrochloride","Glutamate",NA,"Agonist","NMDA-Polyamine","Spermidine analog that activates the polyamine site associated with the NMDA glutamate receptor"
"131",13,"D04",5.99698215977812,6.30224627185585,6.14961421581699,0.215854323703048,"P 8386",308.38345,"Phenylbutazone",NA,"Prostaglandin","Enzyme","Substrate","Prostaglandin peroxidase","Anti-inflammatory; substrate for prostaglandin peroxidase"
"132",12,"B05",3.7548989945248,8.53085848662974,6.14287874057727,3.37711334353966,"O 5001",791.08493,"Oligomycin A",NA,"Antibiotic","Enzyme","Inhibitor","
Mitochondrial F0F1-ATP synthase","Mitochondrial F0F1-ATP synthase inhibitor; antibiotic"
"133",11,"A11",5.84485810167527,6.37495806145144,6.10990808156335,0.374837276264444,"N 8652",1162.88665,"NF 023","8,8'-[carbonylbis(imino-3,1-phenylene carbonylimino)]bis(1,3,5-naphthalene-trisulfonic acid) hexasodium salt","P2 Receptor",NA,"Antagonist","P2X1","Potent, selective P2X1 receptor antagonist"
"134",6,"F03",7.5364358866553,4.58091504550579,6.05867546608054,2.08986882871499,"D 7938",297.61685,"DBO-83","3-(6-Chloro-3-pyridazinyl)-3,8-diazabicyclo[3.2.1]octane dihydrochloride","Cholinergic",NA,"Agonist","Nicotinic","Nicotinic acetylcholine receptor agonist"
"135",6,"C06",6.59707604446203,5.51962423800791,6.05835014123497,0.7618734787454,"D-003",317.8186,"R(-)-Apocodeine hydrochloride","R(-)-10-Methoxy-11-hydroxyaporphine hydrochloride","Dopamine",NA,"Agonist",NA,"Dopamine receptor agonist; apomorphine metabolite"
"136",12,"G02",7.36183022906222,4.75298056130898,6.0574053951856,1.84473529116459,"N-158",465.4243,"Naftopidil dihydrochloride","KT-611 dihydrochloride","Adrenoceptor",NA,"Antagonist","alpha1","alpha1 Adrenoceptor antagonist; antihypertensive"
"137",11,"C02",5.53637037225811,6.55069070502004,6.04353053863907,0.71723278559136,"M 8515",292.35922,"Monastrol","4-(3-Hydroxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydro-4H-pyrimidin-5-carboxylic acid ethyl ester","Cell Cycle",NA,"Inhibitor","EgG5","Cell-permeable inhibitor of mitosis; kinesin Eg5 inhibitor"
"138",12,"A05",4.22361939332655,7.81823199743388,6.02092569538022,2.54177494810293,"O 3752",305.85108,"Orphenadrine hydrochloride","beta-Dimethylaminoethyl 2-methylbenzhydryl ether hydrochloride","Cholinergic",NA,"Antagonist","Muscarinic","Muscarinic acetylcholine receptor antagonist; H1 histamine receptor antagonist"
"139",11,"E04",6.38285812554683,5.5431772051756,5.96301766536121,0.593744072827455,"M-120",396.57461,"Metaphit methanesulfonate","1-(1-[3-Isothiocyanato]phenyl)cyclohexylpiperidine methansulfonate","Opioid",NA,"Antagonist","sigma","Competitive sigma receptor antagonist; irreversible, non-competitive antagonist at the phencyclidine site on the NMDA  glutamate receptor"
"140",11,"C08",5.1872702835007,6.59893594965944,5.89310311658007,0.99819836530907,"N 4159",242.2525,"NCS-382","1-Ethyl-1,4-dihydro-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid","GABA",NA,"Antagonist","gamma-Hydroxybutyrate","gamma-Hydroxybutyrate receptor antagonist"
"141",14,"D06",6.31076017308615,5.41205869548978,5.86140943428797,0.635477909070766,"S 0501",261.92195,"Sodium nitroprusside dihydrate","Sodium nitroferricyanide","Nitric Oxide",NA,"Releaser",NA,"Releases NO in vivo, thus activating guanylyl cyclase, ADP-ribosyltransferase, and cyclooxygenase and inhibiting lipoxygenase"
"142",12,"A09",4.60211849013959,7.03491154610921,5.8185150181244,1.72024446709966,"P 3520",538.59739,"Pentolinium di[L(+)-tartrate]","1,1'-Pentamethylenebis(1-methylpyrrolidinium hydrogen tartrate)","Cholinergic",NA,"Antagonist","Nicotinic","Peripheral ganglionic nicotinic acetylcholine receptor antagonist"
"143",15,"H10",7.70260689231462,3.92552539582067,5.81406614406764,2.6707999392651,"T 6692",297.44429,"N,N,N-trimethyl-1-(4-trans-stilbenoxy)-2-propylammonium iodide","F3","Cholinergic",NA,"Antagonist","Nicotinic","Nicotinic acetylcholine receptor antagonist"
"144",7,"C11",6.45990320235918,5.11164020800829,5.78577170518373,0.953365906128398,"G 6416",520.94891,"GW5074","3-(3, 5-Dibromo-4-hydroxybenzylidine-5-iodo-1,3-dihydro-indol-2-one)","Phosphorylation","Enzyme","Inhibitor","Raf1 kinase","cRaf1 kinase inhibitor"
"145",1,"G07",6.51441769995073,4.96996042639409,5.74218906317241,1.09209621138479,"A 4147",161.15591,"3-Amino-1-propanesulfonic acid sodium",NA,"GABA",NA,"Agonist","GABA-A","GABA-A receptor agonist"
"146",5,"A11",4.2099747546294,7.22399460108319,5.7169846778563,2.13123387205831,"D 5564",178.14577,"Daphnetin","7,8-Dihydroxycoumarin","Phosphorylation","Enzyme","Inhibitor","PK","Protein kinase (PK) inhibitor"
"147",12,"F08",4.95605074203894,6.45951148892984,5.70778111548439,1.06310728937434,"P 2738",694.36777,"PPNDS tetrasodium","Pyridoxal-5'-phosphate-6-(2'-naphthylazo-6'-nitro-4',8'-disulfonate) tetrasodium","P2 Receptor",NA,"Antagonist","P2X1","P2X1 receptor antagonist"
"148",7,"H10",7.8588113979598,3.51532428857959,5.6870678432697,3.0713091890391,"G 3416",699.61242,"Guanidinyl-naltrindole di-trifluoroacetate","GNTI di-trifluoroacetate","Opioid",NA,"Antagonist","kappa","Selective kappa opioid receptor antagonist"
"149",9,"G11",6.48372033520634,4.84546519939876,5.66459276730255,1.15842131584323,"L 9908",343.81321,"LY-294,002 hydrochloride","2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one hydrochloride","Phosphorylation","Enzyme","Inhibitor","PI3K","Specific phosphatidylinositol 3-kinase (PI3K) inhibitor."
"150",12,"H08",5.89945192486373,5.3657403155415,5.63259612020262,0.377391098149739,"P 3510",375.85564,"Papaverine hydrochloride",NA,"Cyclic Nucleotides","Enzyme","Inhibitor","PDE","Phosphodiesterase inhibitor"
"151",8,"E11",6.94587270715479,4.27975878175563,5.61281574445521,1.88522723606563,"I 1899",358.1811,"2-Iodomelatonin","N-Acetyl-2-iodo-5-methoxytryptamine","Melatonin",NA,"Agonist",NA,"Melatonin derivative with agonist activity"
"152",12,"B06",3.57738278872788,7.53040497819375,5.55389388346082,2.79520879635221,"P 0130",314.47205,"Progesterone","4-Pregnene-3,20-dione","Hormone",NA,NA,"Progesterone","Suppresses ovulation; induces maturation and secretory activity of the uterine endothelium"
"153",10,"C04",5.70039035343579,5.35376068408746,5.52707551876162,0.245104189756655,"M 1514",280.28287,"N-omega-Methyl-5-hydroxytryptamine oxalate salt","N-omega-Methylserotonin","Serotonin",NA,"Ligand",NA,"Serotonin receptor ligand"
"154",11,"B07",4.8955062338491,6.12688652209967,5.51119637797439,0.870717352041422,"N 2001",303.20143,"Neostigmine bromide",NA,"Cholinergic","Enzyme","Inhibitor","Acetylcholinesterase","Reversible inhibitor of acetylcholinesterase"
"155",15,"F06",5.92852497664641,5.06690978419853,5.49771738042247,0.609253945353252,"T 2067",316.46878,"Tyrphostin AG 879","alpha-cyano-(3,5-di-t-butyl-4-hydroxy)thiocinnamide","Phosphorylation","Enzyme","Inhibitor","TrkA","Tyrosine kinase nerve growth factor receptor (TrkA) inhibitor; inhibits 140 trk protooncogene and HER-2"
"156",11,"D06",4.03352442503527,6.73458372575793,5.3840540753966,1.90993734792799,"M-231",391.89867,"(-)-3-Methoxynaltrexone hydrochloride",NA,"Opioid",NA,"Antagonist",NA,"Putative antagonist of heroin/morphine-6beta-glucuronide induced opioid activity"
"157",11,"F07",5.41078773681069,5.32648748909073,5.36863761295071,0.0596092768184838,"N 3398",220.24869,"S-Nitroso-N-acetylpenicillamine","SNAP","Nitric Oxide",NA,"Donor",NA,"Nitric oxide donor; activates soluble guanylyl cyclase"
"158",8,"A03",5.02146208444766,5.70789697487524,5.36467952966145,0.485382765864386,"G-120",295.34394,"GYKI 52895","1-(4-Aminophenyl)-4-methyl-7,8-
methylenedioxy-3,4-dihydro-5H-2,3-benzodiazepine hydrochloride","Dopamine",NA,"Inhibitor","Reuptake","Selective dopamine reuptake inhibitor; antiparkinsonian; antidepressant"
"159",12,"C04",4.63349677530796,6.08626633867948,5.35988155699372,1.02726320976142,"O 2378",296.84345,"Oxymetazoline hydrochloride","3-[(4,5-Dihydro-
1H-imidazol-2-yl)methyl]-6-(1,1-dimethylethyl)-2,4-dimethylphenol hydrochloride","Adrenoceptor",NA,"Agonist","alpha2A","Partial alpha2A adrenoceptor agonist; agonist at serotonin 5-HT1A, 5-HT1B and 5-HT1D receptors and a mixed agonist-antagonist at 5-HT2C receptors"
"160",10,"E05",6.30426540528866,4.41519851921502,5.35973196225184,1.33577200525763,"M 2547",266.30226,"8-Methoxymethyl-3-isobutyl-1-methylxanthine","8-Methoxymethyl-IBMX","Cyclic Nucleotides","Enzyme","Inhibitor","PDE I","Selective inhibitor of Ca2+-calmodulin-dependent phosphodiesterase (PDE I)"
"161",11,"C05",4.85319356196407,5.85684413124297,5.35501884660352,0.709688123478846,"M-153",397.97091,"Mesulergine hydrochloride","CU 32-085 hydrochloride","Dopamine",NA,"Agonist",NA,"Dopaminergic receptor agonist exhibiting antiparkinsonian activity; 5-HT2C serotonin receptor antagonist"
"162",11,"A03",4.78635093885538,5.83906105818714,5.31270599852126,0.744378464003187,"M 9511",492.96093,"Minocycline hydrochloride",NA,"Cell Cycle","Enzyme","Inhibitor",NA,"Basement membrane protease inhibitor; inhibits endothelial cell proliferation and angiogenesis."
"163",7,"G05",6.5781093758857,4.02367195970888,5.30089066779729,1.80626001909527,"F 1016",384.27319,"Fenoterol hydrobromide","2-(3,5-Dihydroxyphenyl)-2-hydroxy-2'-(4-hydroxyphenyl)-1'-methyldiethylamine hydrobromide","Adrenoceptor",NA,"Agonist","beta2","Beta2-adrenoceptor agonist; bronchodilator"
"164",12,"A07",3.19319098172537,7.36501914694779,5.27910506433658,2.94992798557381,"P 0878",185.07411,"O-Phospho-L-serine","L-Phosphoserine","Glutamate",NA,"Antagonist","NMDA","Competitive NMDA glutamate receptor antagonist with close structural similarity to L-glutamate"
"165",12,"E05",4.62278561582328,5.86221790251492,5.2425017591691,0.876410974741204,"O 9387",426.56635,"Oxatomide","1-[3-[4-(Diphenylmethyl)-1-piperazinyl]propyl]-1,3-dihydro-2H-benzimidazol-2-one","Immune System",NA,"Modulator",NA,"Suppresses PAF-induced bronchoconstriction; inhibits the release and actions of leukotrienes and other mediators"
